treatment_id,management_id,Created at,Updated at
1614,2654,2012-06-08 14:23:36 -0500,2012-06-08 14:23:36 -0500
1614,2655,2012-06-08 14:23:36 -0500,2012-06-08 14:23:36 -0500
1622,2656,2012-06-08 14:27:55 -0500,2012-06-08 14:27:55 -0500
1623,2657,2012-06-08 14:28:05 -0500,2012-06-08 14:28:05 -0500
1624,2658,2012-06-08 14:30:07 -0500,2012-06-08 14:30:07 -0500
1625,2659,2012-06-08 14:36:22 -0500,2012-06-08 14:36:22 -0500
1626,2660,2012-06-08 14:36:36 -0500,2012-06-08 14:36:36 -0500
1615,2661,2012-06-08 14:24:16 -0500,2012-06-08 14:24:16 -0500
1615,2662,2012-06-08 14:24:16 -0500,2012-06-08 14:24:16 -0500
1616,2663,2012-06-08 14:25:02 -0500,2012-06-08 14:25:02 -0500
1616,2664,2012-06-08 14:25:02 -0500,2012-06-08 14:25:02 -0500
1617,2665,2012-06-08 14:25:36 -0500,2012-06-08 14:25:36 -0500
1618,2666,2012-06-08 14:26:07 -0500,2012-06-08 14:26:07 -0500
1618,2667,2012-06-08 14:26:07 -0500,2012-06-08 14:26:07 -0500
1619,2668,2012-06-08 14:26:30 -0500,2012-06-08 14:26:30 -0500
1620,2669,2012-06-08 14:27:10 -0500,2012-06-08 14:27:10 -0500
1620,2670,2012-06-08 14:27:10 -0500,2012-06-08 14:27:10 -0500
1621,2671,2012-06-08 14:27:38 -0500,2012-06-08 14:27:38 -0500
1529,2672,2012-05-14 16:29:25 -0500,2012-05-14 16:29:25 -0500
1527,2673,2012-05-14 12:50:59 -0500,2012-05-14 12:50:59 -0500
1525,2674,2012-05-14 12:50:24 -0500,2012-05-14 12:50:24 -0500
1531,2675,2012-05-15 13:21:18 -0500,2012-05-15 13:21:18 -0500
1536,2676,2012-05-15 16:39:50 -0500,2012-05-15 16:39:50 -0500
1537,2677,2012-05-15 16:40:08 -0500,2012-05-15 16:40:08 -0500
1533,2678,2012-05-15 14:48:20 -0500,2012-05-15 14:48:20 -0500
1627,2679,2012-06-08 16:32:35 -0500,2012-06-08 16:32:35 -0500
1628,2680,2012-06-08 16:32:55 -0500,2012-06-08 16:32:55 -0500
1640,2681,2012-06-12 15:38:28 -0500,2012-06-12 15:38:28 -0500
1641,2682,2012-06-12 15:38:47 -0500,2012-06-12 15:38:47 -0500
1641,2683,2012-06-12 15:38:47 -0500,2012-06-12 15:38:47 -0500
1639,2684,2012-06-12 15:38:11 -0500,2012-06-12 15:38:11 -0500
1642,2685,2012-06-13 14:51:22 -0500,2012-06-13 14:51:22 -0500
1643,2686,2012-06-13 14:51:36 -0500,2012-06-13 14:51:36 -0500
1644,2687,2012-06-13 14:51:43 -0500,2012-06-13 14:51:43 -0500
1645,2688,2012-06-13 14:51:49 -0500,2012-06-13 14:51:49 -0500
1643,2689,2012-06-13 14:51:36 -0500,2012-06-13 14:51:36 -0500
1644,2690,2012-06-13 14:51:43 -0500,2012-06-13 14:51:43 -0500
1645,2691,2012-06-13 14:51:49 -0500,2012-06-13 14:51:49 -0500
1645,2692,2012-06-13 14:51:49 -0500,2012-06-13 14:51:49 -0500
1647,2693,2012-06-13 16:40:50 -0500,2012-06-13 16:40:50 -0500
1648,2694,2012-06-13 16:41:00 -0500,2012-06-13 16:41:00 -0500
1649,2695,2012-06-13 16:41:06 -0500,2012-06-13 16:41:06 -0500
1649,2696,2012-06-13 16:41:06 -0500,2012-06-13 16:41:06 -0500
1593,2697,2012-06-06 12:33:38 -0500,2012-06-06 12:33:38 -0500
1594,2698,2012-06-06 12:33:52 -0500,2012-06-06 12:33:52 -0500
1595,2699,2012-06-06 12:34:30 -0500,2012-06-06 12:34:30 -0500
1596,2700,2012-06-06 12:35:00 -0500,2012-06-06 12:35:00 -0500
1651,2701,2012-06-14 13:40:58 -0500,2012-06-14 13:40:58 -0500
1652,2702,2012-06-14 13:41:08 -0500,2012-06-14 13:41:08 -0500
1653,2703,2012-06-14 13:41:15 -0500,2012-06-14 13:41:15 -0500
1653,2704,2012-06-14 13:41:15 -0500,2012-06-14 13:41:15 -0500
1532,2705,2012-05-15 14:48:08 -0500,2012-05-15 14:48:08 -0500
1533,2706,2012-05-15 14:48:20 -0500,2012-05-15 14:48:20 -0500
1631,2707,2012-06-14 15:45:01 -0500,2012-06-14 15:45:01 -0500
1633,2708,2012-06-14 15:50:39 -0500,2012-06-14 15:50:39 -0500
1635,2709,2012-06-14 15:51:22 -0500,2012-06-14 15:51:22 -0500
1637,2710,2012-06-14 15:51:58 -0500,2012-06-14 15:51:58 -0500
1631,2711,2012-06-14 15:54:04 -0500,2012-06-14 15:54:04 -0500
1630,2712,2012-06-11 13:57:41 -0500,2012-06-11 14:09:55 -0500
1632,2713,2012-06-11 14:10:27 -0500,2012-06-11 14:10:27 -0500
1633,2714,2012-06-11 14:10:38 -0500,2012-06-11 14:10:38 -0500
1634,2715,2012-06-11 14:10:53 -0500,2012-06-11 14:10:53 -0500
1635,2716,2012-06-11 14:11:05 -0500,2012-06-11 14:11:05 -0500
1636,2717,2012-06-11 14:11:19 -0500,2012-06-11 14:11:19 -0500
1637,2718,2012-06-11 14:11:30 -0500,2012-06-11 14:11:30 -0500
1656,2719,2012-06-14 15:34:04 -0500,2012-06-14 15:34:04 -0500
1657,2720,2012-06-14 15:34:17 -0500,2012-06-14 15:34:17 -0500
1660,2721,2012-06-14 15:34:55 -0500,2012-06-14 15:34:55 -0500
1660,2722,2012-06-14 15:34:55 -0500,2012-06-14 15:34:55 -0500
1661,2723,2012-06-14 15:35:07 -0500,2012-06-14 15:35:07 -0500
1661,2724,2012-06-14 15:35:07 -0500,2012-06-14 15:35:07 -0500
1654,2725,2012-06-14 15:33:31 -0500,2012-06-14 15:33:31 -0500
1655,2726,2012-06-14 15:33:46 -0500,2012-06-14 15:33:46 -0500
1658,2727,2012-06-14 15:34:29 -0500,2012-06-14 15:34:29 -0500
1658,2728,2012-06-14 15:34:29 -0500,2012-06-14 15:34:29 -0500
1659,2729,2012-06-14 15:34:38 -0500,2012-06-14 15:34:38 -0500
1659,2730,2012-06-14 15:34:38 -0500,2012-06-14 15:34:38 -0500
1636,2731,2012-06-11 14:11:19 -0500,2012-06-11 14:11:19 -0500
1637,2732,2012-06-11 14:11:30 -0500,2012-06-11 14:11:30 -0500
1657,2733,2012-06-14 15:34:17 -0500,2012-06-14 15:34:17 -0500
1661,2734,2012-06-14 15:35:07 -0500,2012-06-14 15:35:07 -0500
1662,2735,2012-06-15 13:29:10 -0500,2012-06-15 13:29:10 -0500
1662,2736,2012-06-15 13:29:10 -0500,2012-06-15 13:29:10 -0500
1663,2737,2012-06-15 13:29:33 -0500,2012-06-15 13:29:33 -0500
1663,2738,2012-06-15 13:29:33 -0500,2012-06-15 13:29:33 -0500
1663,2739,2012-06-15 13:29:33 -0500,2012-06-15 13:29:33 -0500
1666,2740,2012-06-18 18:53:32 -0500,2012-06-18 18:53:32 -0500
1667,2741,2012-06-18 18:53:41 -0500,2012-06-18 18:53:41 -0500
1667,2742,2012-06-18 18:53:41 -0500,2012-06-18 18:53:41 -0500
1671,2743,2012-06-21 14:24:23 -0500,2012-06-21 14:24:23 -0500
1672,2744,2012-06-21 14:24:35 -0500,2012-06-21 14:24:35 -0500
1673,2745,2012-06-21 14:24:45 -0500,2012-06-21 14:24:45 -0500
1674,2746,2012-06-21 14:24:59 -0500,2012-06-21 14:24:59 -0500
1671,2748,2012-06-21 14:24:23 -0500,2012-06-21 14:24:23 -0500
1672,2749,2012-06-21 14:24:35 -0500,2012-06-21 14:24:35 -0500
1672,2750,2012-06-21 14:24:35 -0500,2012-06-21 14:24:35 -0500
1673,2752,2012-06-21 14:24:45 -0500,2012-06-21 14:24:45 -0500
1674,2753,2012-06-21 14:24:59 -0500,2012-06-21 14:24:59 -0500
1674,2754,2012-06-21 14:24:59 -0500,2012-06-21 14:24:59 -0500
1682,2755,2012-06-28 11:19:14 -0500,2012-06-28 11:19:14 -0500
1682,2756,2012-06-28 11:19:14 -0500,2012-06-28 11:19:14 -0500
1682,2757,2012-06-28 11:19:14 -0500,2012-06-28 11:19:14 -0500
1690,2758,2012-06-28 13:19:33 -0500,2012-06-28 13:19:33 -0500
1690,2759,2012-06-28 13:19:33 -0500,2012-06-28 13:19:33 -0500
1690,2760,2012-06-28 13:19:33 -0500,2012-06-28 13:19:33 -0500
1711,2761,2012-07-02 11:54:06 -0500,2012-07-02 11:54:06 -0500
1711,2762,2012-07-02 11:54:06 -0500,2012-07-02 11:54:06 -0500
1711,2763,2012-07-02 11:54:06 -0500,2012-07-02 11:54:06 -0500
1530,2764,2012-05-15 13:20:45 -0500,2012-05-15 13:20:45 -0500
1531,2765,2012-05-15 13:21:18 -0500,2012-05-15 13:21:18 -0500
1587,2766,2012-06-05 14:02:53 -0500,2012-06-05 14:02:53 -0500
1750,2767,2012-07-16 14:20:31 -0500,2012-07-16 14:20:31 -0500
1751,2768,2012-07-16 14:20:45 -0500,2012-07-16 14:20:45 -0500
1752,2769,2012-07-16 14:21:15 -0500,2012-07-16 14:21:15 -0500
1753,2770,2012-07-16 14:21:45 -0500,2012-07-16 14:21:45 -0500
1754,2771,2012-07-16 14:21:54 -0500,2012-07-16 14:21:54 -0500
1755,2772,2012-07-16 14:22:05 -0500,2012-07-16 14:22:05 -0500
1756,2773,2012-07-16 14:22:13 -0500,2012-07-16 14:22:26 -0500
1757,2774,2012-07-16 14:22:58 -0500,2012-07-16 14:22:58 -0500
1758,2775,2012-07-16 14:23:08 -0500,2012-07-16 14:23:08 -0500
1759,2776,2012-07-16 14:23:19 -0500,2012-07-16 14:23:19 -0500
1760,2777,2012-07-16 14:23:33 -0500,2012-07-16 14:23:33 -0500
1761,2778,2012-07-16 14:24:05 -0500,2012-07-16 14:24:05 -0500
1762,2779,2012-07-16 14:24:15 -0500,2012-07-16 14:24:15 -0500
1763,2780,2012-07-16 14:24:27 -0500,2012-07-16 14:24:27 -0500
1539,2781,2012-05-16 14:15:47 -0500,2012-05-16 14:15:47 -0500
1541,2782,2012-05-16 14:16:22 -0500,2012-05-16 14:16:22 -0500
1540,2783,2012-05-16 14:16:05 -0500,2012-05-16 14:16:05 -0500
1541,2784,2012-05-16 14:16:22 -0500,2012-05-16 14:16:22 -0500
1766,2785,2012-07-18 13:40:12 -0500,2012-07-18 13:40:58 -0500
1767,2786,2012-07-18 13:40:24 -0500,2012-07-18 13:40:49 -0500
1768,2787,2012-07-18 13:40:38 -0500,2012-07-18 13:40:38 -0500
1769,2788,2012-07-18 13:41:22 -0500,2012-07-18 13:41:22 -0500
1770,2789,2012-07-18 13:41:33 -0500,2012-07-18 13:41:33 -0500
1771,2790,2012-07-18 13:41:47 -0500,2012-07-18 13:41:47 -0500
1772,2791,2012-07-18 13:42:35 -0500,2012-07-18 13:42:35 -0500
1768,2792,2012-07-18 13:40:38 -0500,2012-07-18 13:40:38 -0500
1776,2793,2012-07-18 15:18:19 -0500,2012-07-18 15:18:19 -0500
1776,2794,2012-07-18 15:18:19 -0500,2012-07-18 15:18:19 -0500
1778,2795,2012-07-18 15:19:23 -0500,2012-07-18 15:19:23 -0500
1778,2796,2012-07-18 15:19:23 -0500,2012-07-18 15:19:23 -0500
1777,2797,2012-07-18 15:19:06 -0500,2012-07-18 15:19:06 -0500
1777,2798,2012-07-18 15:19:06 -0500,2012-07-18 15:19:06 -0500
1778,2799,2012-07-18 15:19:23 -0500,2012-07-18 15:19:23 -0500
1778,2800,2012-07-18 15:19:23 -0500,2012-07-18 15:19:23 -0500
1243,2804,2011-06-01 16:13:06 -0500,2011-06-01 16:16:56 -0500
1243,2805,2011-06-01 16:13:06 -0500,2011-06-01 16:16:56 -0500
1243,2806,2011-06-01 16:13:06 -0500,2011-06-01 16:16:56 -0500
1784,2804,2012-07-23 10:49:10 -0500,2012-07-23 10:49:10 -0500
1784,2805,2012-07-23 10:49:40 -0500,2012-07-23 10:49:40 -0500
1784,2806,2012-07-23 10:51:40 -0500,2012-07-23 10:51:40 -0500
1788,2807,2012-07-29 18:44:02 -0500,2012-07-29 18:44:02 -0500
1789,2808,2012-07-29 18:44:13 -0500,2012-07-29 18:44:13 -0500
1786,2809,2012-07-29 18:43:39 -0500,2012-07-29 18:43:39 -0500
1787,2810,2012-07-29 18:43:51 -0500,2012-07-29 18:43:51 -0500
1788,2811,2012-07-29 18:44:02 -0500,2012-07-29 18:44:02 -0500
1789,2812,2012-07-29 18:44:13 -0500,2012-07-29 18:44:13 -0500
1789,2813,2012-07-29 18:44:13 -0500,2012-07-29 18:44:13 -0500
1787,2814,2012-07-29 18:43:51 -0500,2012-07-29 18:43:51 -0500
1785,2815,2012-07-25 23:38:08 -0500,2012-07-25 23:38:08 -0500
1791,2816,2012-07-30 10:44:48 -0500,2012-07-30 10:44:48 -0500
1793,2817,2012-07-30 10:45:09 -0500,2012-07-30 10:45:09 -0500
1591,2818,2012-06-05 16:04:14 -0500,2012-06-05 16:04:14 -0500
1592,2819,2012-06-05 16:04:27 -0500,2012-06-05 16:04:27 -0500
1792,2820,2012-07-30 10:44:58 -0500,2012-07-30 10:44:58 -0500
1793,2821,2012-07-30 10:45:09 -0500,2012-07-30 10:45:09 -0500
1795,2822,2012-07-31 15:14:33 -0500,2012-07-31 15:14:33 -0500
1796,2823,2012-07-31 15:14:53 -0500,2012-07-31 15:14:53 -0500
1797,2824,2012-07-31 15:15:02 -0500,2012-07-31 15:15:02 -0500
1797,2825,2012-07-31 15:15:02 -0500,2012-07-31 15:15:02 -0500
1798,2826,2012-07-31 15:45:06 -0500,2012-07-31 15:45:06 -0500
1799,2827,2012-07-31 15:45:27 -0500,2012-07-31 15:45:27 -0500
1800,2828,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1801,2829,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1802,2830,2012-07-31 15:49:27 -0500,2012-07-31 15:49:27 -0500
1803,2831,2012-07-31 15:49:47 -0500,2012-07-31 15:49:47 -0500
1804,2832,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1805,2833,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1798,2834,2012-07-31 15:45:06 -0500,2012-07-31 15:45:06 -0500
1798,2835,2012-07-31 15:45:06 -0500,2012-07-31 15:45:06 -0500
1798,2836,2012-07-31 15:45:06 -0500,2012-07-31 15:45:06 -0500
1798,2837,2012-07-31 15:45:06 -0500,2012-07-31 15:45:06 -0500
1798,2838,2012-07-31 15:45:06 -0500,2012-07-31 15:45:06 -0500
1799,2839,2012-07-31 15:45:27 -0500,2012-07-31 15:45:27 -0500
1799,2840,2012-07-31 15:45:27 -0500,2012-07-31 15:45:27 -0500
1799,2841,2012-07-31 15:45:27 -0500,2012-07-31 15:45:27 -0500
1799,2842,2012-07-31 15:45:27 -0500,2012-07-31 15:45:27 -0500
1799,2843,2012-07-31 15:45:27 -0500,2012-07-31 15:45:27 -0500
1798,2844,2012-07-31 15:45:06 -0500,2012-07-31 15:45:06 -0500
1799,2845,2012-07-31 15:45:27 -0500,2012-07-31 15:45:27 -0500
1800,2846,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1801,2847,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1802,2848,2012-07-31 15:49:27 -0500,2012-07-31 15:49:27 -0500
1803,2849,2012-07-31 15:49:47 -0500,2012-07-31 15:49:47 -0500
1804,2850,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1805,2851,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1800,2852,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1801,2853,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1804,2854,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1805,2855,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1800,2856,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1801,2857,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1800,2858,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1801,2859,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1800,2860,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1800,2861,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1800,2862,2012-07-31 15:45:59 -0500,2012-07-31 15:45:59 -0500
1801,2863,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1801,2864,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1801,2865,2012-07-31 15:46:18 -0500,2012-07-31 15:46:18 -0500
1802,2866,2012-07-31 15:49:27 -0500,2012-07-31 15:49:27 -0500
1805,2867,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1804,2868,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1803,2869,2012-07-31 15:49:47 -0500,2012-07-31 15:49:47 -0500
1802,2870,2012-07-31 15:49:27 -0500,2012-07-31 15:49:27 -0500
1803,2871,2012-07-31 15:49:47 -0500,2012-07-31 15:49:47 -0500
1805,2872,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1804,2873,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1802,2874,2012-07-31 15:49:27 -0500,2012-07-31 15:49:27 -0500
1803,2875,2012-07-31 15:49:47 -0500,2012-07-31 15:49:47 -0500
1804,2876,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1805,2877,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1802,2878,2012-07-31 15:49:27 -0500,2012-07-31 15:49:27 -0500
1803,2879,2012-07-31 15:49:47 -0500,2012-07-31 15:49:47 -0500
1804,2880,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1805,2881,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1802,2882,2012-07-31 15:49:27 -0500,2012-07-31 15:49:27 -0500
1803,2883,2012-07-31 15:49:47 -0500,2012-07-31 15:49:47 -0500
1805,2884,2012-07-31 15:50:20 -0500,2012-07-31 15:50:20 -0500
1804,2885,2012-07-31 15:50:08 -0500,2012-07-31 15:50:08 -0500
1806,2886,2012-08-02 15:30:41 -0500,2012-08-02 15:30:41 -0500
1807,2887,2012-08-02 15:30:55 -0500,2012-08-02 15:30:55 -0500
1808,2888,2012-08-02 15:31:09 -0500,2012-08-02 15:31:09 -0500
1809,2889,2012-08-02 15:31:24 -0500,2012-08-02 15:31:24 -0500
1806,2890,2012-08-02 15:30:41 -0500,2012-08-02 15:30:41 -0500
1807,2891,2012-08-02 15:30:55 -0500,2012-08-02 15:30:55 -0500
1808,2892,2012-08-02 15:31:09 -0500,2012-08-02 15:31:09 -0500
1809,2893,2012-08-02 15:31:24 -0500,2012-08-02 15:31:24 -0500
1806,2894,2012-08-02 15:30:41 -0500,2012-08-02 15:30:41 -0500
1807,2895,2012-08-02 15:30:55 -0500,2012-08-02 15:30:55 -0500
1808,2896,2012-08-02 15:31:09 -0500,2012-08-02 15:31:09 -0500
1809,2897,2012-08-02 15:31:24 -0500,2012-08-02 15:31:24 -0500
1810,2898,2012-08-30 21:07:06 -0500,2012-08-30 21:07:06 -0500
1810,2899,2012-08-30 21:07:06 -0500,2012-08-30 21:07:06 -0500
1810,2900,2012-08-30 21:07:06 -0500,2012-08-30 21:07:06 -0500
1810,2901,2012-08-30 21:07:06 -0500,2012-08-30 21:07:06 -0500
1842,2902,2012-09-18 13:52:09 -0500,2012-09-18 13:52:09 -0500
1845,2903,2012-09-20 12:42:05 -0500,2012-09-20 12:44:35 -0500
1869,2904,2012-09-21 15:43:28 -0500,2012-09-21 15:43:28 -0500
1870,2905,2012-09-21 15:43:51 -0500,2012-09-21 15:43:51 -0500
1871,2906,2012-09-21 15:48:14 -0500,2012-09-21 15:48:14 -0500
1872,2907,2012-09-21 15:48:36 -0500,2012-09-21 15:48:36 -0500
1873,2908,2012-09-21 15:48:56 -0500,2012-09-21 15:48:56 -0500
1874,2909,2012-09-21 15:49:15 -0500,2012-09-21 15:49:15 -0500
1875,2910,2012-09-21 15:55:23 -0500,2012-09-21 15:55:23 -0500
1876,2911,2012-09-21 15:55:38 -0500,2012-09-21 15:55:38 -0500
1877,2912,2012-09-21 15:56:01 -0500,2012-09-21 15:56:01 -0500
1879,2913,2012-09-21 15:56:17 -0500,2012-09-21 15:56:17 -0500
1880,2914,2012-09-21 15:56:32 -0500,2012-09-21 15:56:32 -0500
1881,2915,2012-09-21 15:56:44 -0500,2012-09-21 15:56:44 -0500
1894,2916,2012-09-30 16:11:16 -0500,2012-09-30 16:11:16 -0500
1895,2917,2012-09-30 16:11:30 -0500,2012-09-30 16:11:30 -0500
1896,2918,2012-09-30 16:11:40 -0500,2012-09-30 16:11:40 -0500
1897,2919,2012-09-30 16:11:47 -0500,2012-09-30 16:11:47 -0500
1898,2920,2012-09-30 16:11:55 -0500,2012-09-30 16:11:55 -0500
1899,2921,2012-09-30 16:11:58 -0500,2012-09-30 16:12:12 -0500
1900,2922,2012-09-30 16:13:56 -0500,2012-09-30 16:13:56 -0500
1901,2923,2012-09-30 16:14:24 -0500,2012-09-30 16:14:24 -0500
1902,2924,2012-09-30 16:14:32 -0500,2012-09-30 16:14:32 -0500
1903,2925,2012-09-30 16:14:39 -0500,2012-09-30 16:14:39 -0500
1904,2926,2012-09-30 16:14:47 -0500,2012-09-30 16:14:47 -0500
1905,2927,2012-09-30 16:14:56 -0500,2012-09-30 16:14:56 -0500
1909,2928,2012-09-30 18:38:51 -0500,2012-09-30 18:38:51 -0500
1910,2929,2012-09-30 18:39:52 -0500,2012-09-30 18:39:52 -0500
1911,2930,2012-09-30 18:40:20 -0500,2012-09-30 18:40:20 -0500
1912,2931,2012-09-30 18:40:49 -0500,2012-09-30 18:40:49 -0500
1913,2932,2012-09-30 18:41:11 -0500,2012-09-30 18:41:11 -0500
1953,2933,2012-10-18 11:07:05 -0500,2012-10-18 11:07:05 -0500
1953,2934,2012-10-18 11:07:05 -0500,2012-10-18 11:07:05 -0500
1954,2936,2012-10-18 11:07:20 -0500,2012-10-18 11:07:20 -0500
1954,2937,2012-10-18 11:07:20 -0500,2012-10-18 11:07:20 -0500
1954,2938,2012-10-18 11:07:20 -0500,2012-10-18 11:07:20 -0500
1628,2939,2012-06-08 16:32:55 -0500,2012-06-08 16:32:55 -0500
1955,2940,2012-10-18 13:43:52 -0500,2012-10-18 13:43:52 -0500
1956,2941,2012-10-18 13:44:02 -0500,2012-10-18 13:44:02 -0500
1956,2942,2012-10-18 13:44:02 -0500,2012-10-18 13:44:02 -0500
1994,2943,2012-11-26 12:58:42 -0600,2012-11-26 12:58:42 -0600
1995,2944,2012-11-26 12:58:59 -0600,2012-11-26 12:58:59 -0600
1995,2945,2012-11-26 12:58:59 -0600,2012-11-26 12:58:59 -0600
2001,2946,2012-12-20 14:52:58 -0600,2012-12-20 14:52:58 -0600
2002,2947,2012-12-20 14:53:11 -0600,2012-12-20 14:53:11 -0600
2002,2948,2012-12-20 14:53:11 -0600,2012-12-20 14:53:11 -0600
2003,2949,2012-12-20 14:56:31 -0600,2012-12-20 14:56:31 -0600
2004,2950,2012-12-20 14:57:15 -0600,2012-12-20 14:57:15 -0600
2004,2951,2012-12-20 14:57:15 -0600,2012-12-20 14:57:15 -0600
2006,2952,2013-01-06 23:10:20 -0600,2013-01-06 23:10:20 -0600
2008,2953,2013-01-07 02:06:22 -0600,2013-01-07 02:06:22 -0600
2009,2954,2013-01-14 14:26:07 -0600,2013-01-14 14:26:07 -0600
2010,2955,2013-01-14 14:26:25 -0600,2013-01-14 14:26:25 -0600
2010,2956,2013-01-14 14:26:25 -0600,2013-01-14 14:26:25 -0600
2011,2957,2013-01-15 12:38:54 -0600,2013-01-15 12:39:36 -0600
2012,2958,2013-01-15 12:39:23 -0600,2013-01-15 12:39:23 -0600
2014,2959,2013-01-15 12:41:30 -0600,2013-01-15 12:41:30 -0600
2013,2960,2013-01-15 12:41:16 -0600,2013-01-15 12:41:16 -0600
2015,2961,2013-01-15 12:41:52 -0600,2013-01-15 12:41:52 -0600
2016,2962,2013-01-15 12:42:15 -0600,2013-01-15 12:42:15 -0600
2017,2963,2013-01-15 12:42:54 -0600,2013-01-15 12:42:54 -0600
2018,2964,2013-01-15 12:43:32 -0600,2013-01-15 12:43:32 -0600
2011,2965,2013-01-15 12:38:54 -0600,2013-01-15 12:39:36 -0600
2012,2966,2013-01-15 12:39:23 -0600,2013-01-15 12:39:23 -0600
2015,2967,2013-01-15 12:41:52 -0600,2013-01-15 12:41:52 -0600
2016,2968,2013-01-15 12:42:15 -0600,2013-01-15 12:42:15 -0600
2017,2969,2013-01-15 12:42:54 -0600,2013-01-15 12:42:54 -0600
2018,2970,2013-01-15 12:43:32 -0600,2013-01-15 12:43:32 -0600
2014,2971,2013-01-15 12:41:30 -0600,2013-01-15 12:41:30 -0600
2013,2972,2013-01-15 12:41:16 -0600,2013-01-15 12:41:16 -0600
2011,2973,2013-01-15 12:38:54 -0600,2013-01-15 12:39:36 -0600
2012,2974,2013-01-15 12:39:23 -0600,2013-01-15 12:39:23 -0600
2013,2975,2013-01-15 12:41:16 -0600,2013-01-15 12:41:16 -0600
2014,2976,2013-01-15 12:41:30 -0600,2013-01-15 12:41:30 -0600
2015,2977,2013-01-15 12:41:52 -0600,2013-01-15 12:41:52 -0600
2016,2978,2013-01-15 12:42:15 -0600,2013-01-15 12:42:15 -0600
2017,2979,2013-01-15 12:42:54 -0600,2013-01-15 12:42:54 -0600
2018,2980,2013-01-15 12:43:32 -0600,2013-01-15 12:43:32 -0600
2019,2981,2013-01-23 22:05:13 -0600,2013-01-23 22:05:13 -0600
2020,2982,2013-01-23 22:05:25 -0600,2013-01-23 22:05:25 -0600
1587,2983,2012-06-05 14:02:53 -0500,2012-06-05 14:02:53 -0500
1588,2984,2012-06-05 14:03:06 -0500,2012-06-05 14:03:06 -0500
2023,2985,2013-02-19 13:21:14 -0600,2013-02-19 13:21:14 -0600
2024,2986,2013-02-19 13:22:25 -0600,2013-02-19 13:22:25 -0600
2024,2987,2013-02-19 13:22:25 -0600,2013-02-19 13:25:01 -0600
2024,2988,2013-02-19 13:22:25 -0600,2013-02-19 13:25:01 -0600
2024,2989,2013-02-19 13:22:25 -0600,2013-02-19 13:25:01 -0600
1535,2990,2012-05-15 16:39:29 -0500,2012-05-15 16:39:29 -0500
1537,2991,2012-05-15 16:40:08 -0500,2012-05-15 16:40:08 -0500
2026,2992,2013-03-14 18:58:13 -0500,2013-03-14 18:58:13 -0500
2026,2993,2013-03-14 18:58:13 -0500,2013-03-14 18:58:13 -0500
2026,2994,2013-03-14 18:58:13 -0500,2013-03-14 18:58:13 -0500
2027,2995,2013-03-14 18:58:29 -0500,2013-03-14 18:58:29 -0500
2027,2996,2013-03-14 18:58:29 -0500,2013-03-14 18:58:29 -0500
2027,2997,2013-03-14 18:58:29 -0500,2013-03-14 18:58:29 -0500
2028,2998,2013-03-14 18:59:49 -0500,2013-03-14 18:59:49 -0500
2028,2999,2013-03-14 18:59:49 -0500,2013-03-14 18:59:49 -0500
2028,3000,2013-03-14 18:59:49 -0500,2013-03-14 18:59:49 -0500
2029,3001,2013-03-14 19:00:01 -0500,2013-03-14 19:00:01 -0500
2029,3002,2013-03-14 19:00:01 -0500,2013-03-14 19:00:01 -0500
2029,3003,2013-03-14 19:00:01 -0500,2013-03-14 19:00:01 -0500
2030,3004,2013-03-14 19:00:23 -0500,2013-03-14 19:00:23 -0500
2030,3005,2013-03-14 19:00:23 -0500,2013-03-14 19:00:23 -0500
